uniqueID,name,party,n_turns,n_heckles,first_year,last_year,heckle_rate_per_100_turns
Hogan1963,"Hogan, Kevin (The DEPUTY SPEAKER)",NP,56,1,2016,2019,1.7857142857142858
Hockey1965,Stage direction,LIB,1,1,2011,2011,100.0
Georganas1959,"Violi, Aaron",LIB,1,1,2024,2024,100.0
Goodenough1975,"Burnell, Matt",ALP,1,1,2024,2024,100.0
Nehl1934,"Nehl, Garry (The DEPUTY SPEAKER)",NP,38,1,1998,2001,2.6315789473684212
Hall1949,Stage direction,ALP,2,1,2001,2010,50.0
Moylan1944,Stage direction,LIB,11,1,2000,2010,9.090909090909092
Archer1975,"Mascarenhas, Zaneta",ALP,2,1,2024,2024,50.0
Goodenough1975,"Ryan, Monique",IND,2,1,2022,2022,50.0
Neville1940,Stage direction,NP,1,1,2002,2002,100.0
Goodenough1975,"Miller-Frost, Louise",ALP,1,1,2024,2024,100.0
Hastie1982,"Hastie, Andrew (The DEPUTY SPEAKER)",LIB,10,1,2017,2019,10.0
Goodenough1975,"Chaney, Kate",IND,2,1,2024,2024,50.0
Gillespie1957,"Gillespie, David (The DEPUTY SPEAKER)",NP,9,1,2019,2021,11.11111111111111
Georganas1959,"Watson-Brown, Elizabeth",GRN,2,1,2022,2023,50.0
ONeil1980,"O'Neil, Clare (The DEPUTY SPEAKER)",ALP,1,1,2016,2016,100.0
Buchholz1968,"Burnell, Matt",ALP,3,1,2022,2024,33.333333333333336
Buchholz1968,"Ananda-Rajah, Michelle",ALP,1,1,2023,2023,100.0
Buchholz1968,"Chaney, Kate",IND,1,1,2023,2023,100.0
Gibbons1949,Stage direction,ALP,1,1,2005,2005,100.0
Georgiou1947,Stage direction,LIB,1,1,2008,2008,100.0
Organ1956,Stage direction,GRN,2,1,2004,2004,50.0
Baldwin1955,Stage direction,LIB,3,1,2002,2005,33.333333333333336
Hayes1955,Stage direction,ALP,1,1,2011,2011,100.0
Bishop1942,Stage direction,LIB,10,1,2006,2007,10.0
Payne1964,"Scrymgour, Marion",ALP,3,1,2023,2025,33.333333333333336
Grierson1951,"Grierson, Sharon (The DEPUTY SPEAKER)",ALP,5,1,2012,2013,20.0
Price1963,"Price, Melissa (The DEPUTY SPEAKER)",LIB,3,1,2016,2017,33.333333333333336
Gash1944,Stage direction,LIB,2,1,2001,2003,50.0
Gee1968,"Gee, Andrew (The DEPUTY SPEAKER)",NP,4,1,2018,2018,25.0
Georganas1959,"Mascarenhas, Zaneta",ALP,2,1,2024,2025,50.0
Prentice1953,"Prentice, Jane (The DEPUTY SPEAKER)",LIB,10,1,2015,2016,10.0
Archer1975,"Miller-Frost, Louise",ALP,1,1,2023,2023,100.0
Barresi1955,Stage direction,LIB,5,1,2002,2006,20.0
Macklin1953,Stage direction,ALP,1,1,2010,2010,100.0
Bevis1955,"Bevis, Arch (The DEPUTY SPEAKER)",ALP,3,1,2008,2010,33.333333333333336
Leigh1972,"Leigh, Andrew (The DEPUTY SPEAKER)",ALP,5,1,2012,2012,20.0
Georganas1959,"Bates, Stephen",GRN,2,1,2022,2025,50.0
Archer1975,"Repacholi, Dan",ALP,1,1,2025,2025,100.0
Price1945,"Price, Roger (The DEPUTY SPEAKER)",ALP,5,1,2002,2004,20.0
Quick1941,"Quick, Harry (The DEPUTY SPEAKER)",ALP,3,1,2000,2001,33.333333333333336
Pyne1967,Stage direction,LIB,2,1,2003,2011,50.0
Laundy1971,"Laundy, Craig (The DEPUTY SPEAKER)",LIB,3,1,2018,2019,33.333333333333336
Quick1941,Stage direction,ALP,4,1,2004,2007,25.0
Quick1941,"Quick, Harry",IND,4,1,2007,2007,25.0
Lawrence1948,Stage direction,ALP,1,1,2000,2000,100.0
Latham1961,Stage direction,ALP,1,1,2002,2002,100.0
Vasta1966,"Wolahan, Keith",LIB,1,0,2022,2022,0.0
Wallace1968,"Wallace, Andrew (The DEPUTY SPEAKER)",LIB,10,0,2020,2021,0.0
Livermore1969,"Livermore, Kirsten (The DEPUTY SPEAKER)",ALP,9,0,2011,2013,0.0
Claydon1964,"Chaney, Kate",IND,2,0,2024,2024,0.0
Hawke1977,"Hawke, Alex (The DEPUTY SPEAKER)",LIB,2,0,2014,2015,0.0
Young1968,"Willcox, Andrew",NP,1,0,2024,2024,0.0
Baldwin1955,"Baldwin, Bob (The DEPUTY SPEAKER)",LIB,1,0,2005,2005,0.0
Cheeseman1976,"Cheeseman, Darren (The DEPUTY SPEAKER)",ALP,1,0,2013,2013,0.0
Hatton1951,Stage direction,ALP,1,0,2006,2006,0.0
Young1968,"Young, Terry (The DEPUTY SPEAKER)",LIB,2,0,2022,2024,0.0
Vasta1966,"Watson-Brown, Elizabeth",GRN,1,0,2024,2024,0.0
Claydon1964,"Clutterham, Claire",ALP,1,0,2025,2025,0.0
Young1968,"Watson-Brown, Elizabeth",GRN,1,0,2024,2024,0.0
Chesters1980,"Ananda-Rajah, Michelle",ALP,2,0,2022,2024,0.0
Buchholz1968,"Birrell, Sam",NP,1,0,2022,2022,0.0
Mossfield1935,"Mossfield, Frank (The DEPUTY SPEAKER)",ALP,5,0,1999,2001,0.0
Vasta1966,"Boyce, Colin",NP,1,0,2022,2022,0.0
Vamvakinou1959,"Scrymgour, Marion",ALP,2,0,2023,2023,0.0
Vamvakinou1959,Stage direction,ALP,1,0,2010,2010,0.0
Griggs1969,"Griggs, Natasha (The DEPUTY SPEAKER)",CLP,9,0,2013,2015,0.0
Haase1945,"Haase, Barry (The DEPUTY SPEAKER)",LIB,3,0,2006,2006,0.0
Vamvakinou1959,"Violi, Aaron",LIB,1,0,2022,2022,0.0
Haase1945,Stage direction,LIB,1,0,2006,2006,0.0
Murphy1950,"Murphy, John (The DEPUTY SPEAKER)",ALP,4,0,2011,2013,0.0
Claydon1964,"French, Tom",ALP,1,0,2025,2025,0.0
Vasta1966,"Ananda-Rajah, Michelle",ALP,1,0,2022,2022,0.0
Lindsay1944,Stage direction,LIB,3,0,2004,2004,0.0
Baldwin1951,"Baldwin, Peter",ALP,1,0,1998,1998,0.0
Claydon1964,"Fernando, Cassandra",ALP,6,0,2023,2025,0.0
Claydon1964,"Cook, Trish",ALP,1,0,2025,2025,0.0
Cameron1965,Stage direction,LIB,1,0,2000,2000,0.0
Vasta1966,"Fernando, Cassandra",ALP,1,0,2023,2023,0.0
Beazley1948,"Beazley, Kim (Jr) (The DEPUTY SPEAKER)",ALP,4,0,2004,2004,0.0
Vasta1966,"Kennedy, Simon",LIB,1,0,2024,2024,0.0
Vasta1966,"Lawrence, Tania",ALP,1,0,2023,2023,0.0
Vasta1966,"Laxale, Jerome",ALP,2,0,2023,2024,0.0
Halverson1937,"Halverson, Bob",LIB,4,0,1998,1998,0.0
Vasta1966,"McKenzie, Zoe",LIB,1,0,2023,2023,0.0
Vasta1966,"Miller-Frost, Louise",ALP,1,0,2022,2022,0.0
Washer1945,Stage direction,LIB,1,0,2008,2008,0.0
Vasta1966,"Roberts, Tracey",ALP,1,0,2022,2022,0.0
Young1968,"Tink, Kylea",IND,2,0,2022,2024,0.0
Windsor1950,"Windsor, Tony (The DEPUTY SPEAKER)",IND,4,0,2012,2012,0.0
Young1968,"Spender, Allegra",IND,1,0,2023,2023,0.0
Jones1960,"Jones, Ewen (The DEPUTY SPEAKER)",LIB,4,0,2014,2015,0.0
Wilkie1961,"Roberts, Tracey",ALP,1,0,2024,2024,0.0
Wilkie1961,"Ryan, Monique",IND,1,0,2023,2023,0.0
Wilkie1961,"Scamps, Sophie",IND,1,0,2022,2022,0.0
Kerr1952,"Kerr, Duncan (The DEPUTY SPEAKER)",ALP,3,0,2006,2007,0.0
Young1968,"Caldwell, Cameron",LIB,1,0,2024,2024,0.0
Wilkie1961,"Sitou, Sally",ALP,1,0,2023,2023,0.0
Chesters1980,"Roberts, Tracey",ALP,2,0,2022,2023,0.0
Chesters1980,"Belyea, Jodie",ALP,1,0,2025,2025,0.0
Chesters1980,"Rae, Sam",ALP,2,0,2022,2023,0.0
Chesters1980,"Boele, Nicolette",IND,1,0,2025,2025,0.0
Chesters1980,"Miller-Frost, Louise",ALP,3,0,2023,2025,0.0
Wilkie1961,"Wolahan, Keith",LIB,2,0,2023,2024,0.0
Chesters1980,"Briskey, Jo",ALP,1,0,2025,2025,0.0
May1950,"May, Margaret (The DEPUTY SPEAKER)",LIB,1,0,2010,2010,0.0
Chesters1980,"Lim, Sam",ALP,1,0,2023,2023,0.0
Chesters1980,"Burnell, Matt",ALP,1,0,2025,2025,0.0
Chesters1980,"Lawrence, Tania",ALP,1,0,2024,2024,0.0
Abbott1957,The SPEAKER,LIB,2,0,2002,2004,0.0
Wilson1966,"Wilson, Rick (The DEPUTY SPEAKER)",LIB,1,0,2020,2020,0.0
Chesters1980,"Garland, Carina",ALP,3,0,2023,2025,0.0
Chesters1980,"Fernando, Cassandra",ALP,1,0,2023,2023,0.0
Bird1962,Stage direction,ALP,5,0,2008,2011,0.0
Billson1966,Stage direction,LIB,1,0,2010,2010,0.0
Young1968,"Lawrence, Tania",ALP,1,0,2022,2022,0.0
King1966,"King, Catherine (The DEPUTY SPEAKER)",ALP,1,0,2017,2017,0.0
Claydon1964,"Briskey, Jo",ALP,1,0,2025,2025,0.0
Wilkie1961,"McKenzie, Zoe",LIB,1,0,2023,2023,0.0
Livermore1969,Stage direction,ALP,2,0,2010,2011,0.0
Young1968,"Scamps, Sophie",IND,1,0,2024,2024,0.0
Claydon1964,"Boyce, Colin",NP,1,0,2022,2022,0.0
Chesters1980,"Chaney, Kate",IND,1,0,2024,2024,0.0
Hollis1938,"Hollis, Colin (The DEPUTY SPEAKER)",ALP,1,0,2000,2000,0.0
Claydon1964,"Ambihaipahar, Ash",ALP,1,0,2025,2025,0.0
Whiteley1960,"Whiteley, Brett (The DEPUTY SPEAKER)",LIB,6,0,2014,2015,0.0
McMullan1947,Stage direction,ALP,2,0,2005,2005,0.0
Young1968,"Reid, Gordon",ALP,2,0,2024,2024,0.0
Howarth1972,"Howarth, Luke (The DEPUTY SPEAKER)",LIB,7,0,2017,2019,0.0
Chesters1980,"Tink, Kylea",IND,1,0,2022,2022,0.0
Lyons1953,"Lyons, Geoff (The DEPUTY SPEAKER)",ALP,5,0,2012,2013,0.0
Landry1962,"Landry, Michelle (The DEPUTY SPEAKER)",NP,4,0,2015,2015,0.0
Chesters1980,"Scamps, Sophie",IND,1,0,2023,2023,0.0
Wilkie1961,"Chaney, Kate",IND,3,0,2023,2024,0.0
Young1968,"Lim, Sam",ALP,1,0,2025,2025,0.0
McGauran1957,"McGauran, Julian",NP,1,0,2003,2003,0.0
Chesters1980,"Ryan, Monique",IND,1,0,2024,2024,0.0
Irons1958,"Irons, Steve (The DEPUTY SPEAKER)",LIB,25,0,2015,2021,0.0
Wilkie1961,"Laxale, Jerome",ALP,2,0,2023,2024,0.0
Wilkie1961,"Lim, Sam",ALP,1,0,2023,2023,0.0
Vamvakinou1959,"Ryan, Monique",IND,2,0,2022,2023,0.0
Jeanes1958,"Jeanes, Susan",LIB,9,0,1998,1998,0.0
McVeigh1965,"McVeigh, John (The DEPUTY SPEAKER)",LIB,4,0,2019,2020,0.0
Nelson1958,The SPEAKER,LIB,1,0,2004,2004,0.0
Vamvakinou1959,"Repacholi, Dan",ALP,1,0,2022,2022,0.0
Lindsay1944,"Lindsay, Peter (The DEPUTY SPEAKER)",LIB,5,0,2003,2006,0.0
Sharkie1972,"Le, Dai",IND,3,0,2023,2024,0.0
Pitt1969,"Pitt, Keith (The DEPUTY SPEAKER)",NP,1,0,2016,2016,0.0
Georganas1959,"Repacholi, Dan",ALP,1,0,2022,2022,0.0
Freelander1953,"Lawrence, Tania",ALP,3,0,2023,2025,0.0
Sharkie1972,"Repacholi, Dan",ALP,3,0,2022,2024,0.0
Sharkie1972,"Roberts, Tracey",ALP,4,0,2022,2024,0.0
Sharkie1972,"Ryan, Monique",IND,1,0,2023,2023,0.0
Georganas1959,"Roberts, Tracey",ALP,1,0,2022,2022,0.0
Phelps1957,"Phelps, Kerryn",IND,25,0,2018,2019,0.0
Archer1975,"Spender, Allegra",IND,2,0,2024,2024,0.0
Sharkie1972,"Sharkie, Rebekha (The DEPUTY SPEAKER)",CA,5,0,2022,2024,0.0
Sharkie1972,"Spender, Allegra",IND,1,0,2025,2025,0.0
Sharkie1972,"Tink, Kylea",IND,2,0,2023,2023,0.0
Sharkie1972,"Ware, Jenny",LIB,3,0,2023,2023,0.0
Archer1975,"Roberts, Tracey",ALP,2,0,2024,2024,0.0
Freelander1953,"Doyle, Mary",ALP,1,0,2024,2024,0.0
Sharp1954,"Sharp, John",NP,2,0,1998,1998,0.0
Archer1975,"Burnell, Matt",ALP,2,0,2023,2024,0.0
Georganas1959,"Spender, Allegra",IND,1,0,2024,2024,0.0
Archer1975,"Boyce, Colin",NP,1,0,2024,2024,0.0
Payne1982,"Payne, Alicia (The DEPUTY SPEAKER)",ALP,1,0,2023,2023,0.0
Freelander1953,"Charlton, Andrew",ALP,1,0,2023,2023,0.0
Freelander1953,"Chaney, Kate",IND,2,0,2023,2025,0.0
Payne1964,"Willcox, Andrew",NP,1,0,2023,2023,0.0
Payne1964,"Watson-Brown, Elizabeth",GRN,1,0,2024,2024,0.0
Small1988,"Small, Ben",LIB,6,0,2025,2025,0.0
Freelander1953,"Byrnes, Alison",ALP,1,0,2022,2022,0.0
Payne1964,"Sitou, Sally",ALP,1,0,2023,2023,0.0
Sharkie1972,"Laxale, Jerome",ALP,6,0,2022,2025,0.0
Sharkie1972,"Garland, Carina",ALP,1,0,2024,2024,0.0
Freelander1953,"Belyea, Jodie",ALP,1,0,2024,2024,0.0
Archer1975,"Rae, Sam",ALP,2,0,2023,2025,0.0
Archer1975,"Lawrence, Tania",ALP,2,0,2023,2024,0.0
Archer1975,"Garland, Carina",ALP,1,0,2024,2024,0.0
Gambaro1958,"Gambaro, Teresa (The DEPUTY SPEAKER)",LIB,2,0,2002,2002,0.0
Buchholz1968,"Charlton, Andrew",ALP,1,0,2022,2022,0.0
Gash1944,"Gash, Joanna (The DEPUTY SPEAKER)",LIB,6,0,2000,2001,0.0
Archer1975,"Charlton, Andrew",ALP,1,0,2024,2024,0.0
Georganas1959,"Ananda-Rajah, Michelle",ALP,1,0,2023,2023,0.0
Ramsey1956,"Ramsey, Rowan (The DEPUTY SPEAKER)",LIB,1,0,2010,2010,0.0
Georganas1959,"Birrell, Sam",NP,1,0,2022,2022,0.0
Georganas1959,"Boyce, Colin",NP,1,0,2023,2023,0.0
Georganas1959,"Chaney, Kate",IND,1,0,2024,2024,0.0
Freelander1953,"Scrymgour, Marion",ALP,1,0,2025,2025,0.0
Schultz1939,"Schultz, Alby (The DEPUTY SPEAKER)",LIB,1,0,2009,2009,0.0
Freelander1953,"Scamps, Sophie",IND,5,0,2023,2025,0.0
Sharkie1972,"Doyle, Mary",ALP,1,0,2024,2024,0.0
Freelander1953,"Ryan, Monique",IND,3,0,2024,2024,0.0
Freelander1953,"Roberts, Tracey",ALP,2,0,2022,2024,0.0
Freelander1953,"Repacholi, Dan",ALP,1,0,2022,2022,0.0
Georganas1959,"Charlton, Andrew",ALP,1,0,2023,2023,0.0
Georganas1959,"Lawrence, Tania",ALP,1,0,2024,2024,0.0
Secker1956,Stage direction,LIB,2,0,2009,2009,0.0
Freelander1953,"Lim, Sam",ALP,1,0,2022,2022,0.0
Archer1975,"Reid, Gordon",ALP,1,0,2024,2024,0.0
Sharkie1972,"Burnell, Matt",ALP,6,0,2022,2025,0.0
Georganas1959,"Pike, Henry",LIB,2,0,2023,2023,0.0
Sharkie1972,"Chandler-Mather, Max",GRN,1,0,2025,2025,0.0
Sharkie1972,"Charlton, Andrew",ALP,1,0,2023,2023,0.0
Sharkie1972,"Daniel, Zoe",IND,1,0,2022,2022,0.0
Archer1975,"Archer, Bridget (The DEPUTY SPEAKER)",LIB,5,0,2024,2025,0.0
Payne1964,"Ryan, Monique",IND,1,0,2023,2023,0.0
Claydon1964,"Lawrence, Tania",ALP,5,0,2022,2025,0.0
Nelson1958,Stage direction,LIB,1,0,2005,2005,0.0
Corcoran1951,Stage direction,ALP,3,0,2002,2003,0.0
Corcoran1951,"Corcoran, Ann (The DEPUTY SPEAKER)",ALP,5,0,2002,2007,0.0
Conroy1979,"Conroy, Pat (The DEPUTY SPEAKER)",ALP,1,0,2015,2015,0.0
Goodenough1975,"Mascarenhas, Zaneta",ALP,1,0,2023,2023,0.0
OBrien1972,"O'Brien, Llew (The DEPUTY SPEAKER)",NP,45,0,2020,2021,0.0
Goodenough1975,"Reid, Gordon",ALP,1,0,2022,2022,0.0
Goodenough1975,"Roberts, Tracey",ALP,1,0,2024,2024,0.0
Claydon1964,"Tink, Kylea",IND,6,0,2023,2024,0.0
Claydon1964,"Soon, Zhi",ALP,1,0,2025,2025,0.0
Neumann1961,Stage direction,ALP,1,0,2011,2011,0.0
Claydon1964,"Scamps, Sophie",IND,3,0,2022,2024,0.0
Goodenough1975,"Scamps, Sophie",IND,1,0,2024,2024,0.0
Claydon1964,"Repacholi, Dan",ALP,9,0,2022,2025,0.0
Nehl1934,The CLERK,NP,2,0,2001,2001,0.0
Crosio1939,"Crosio, Janice (The DEPUTY SPEAKER)",ALP,1,0,2000,2000,0.0
Claydon1964,"Pike, Henry",LIB,2,0,2022,2023,0.0
Claydon1964,"Moncrieff, David",ALP,1,0,2025,2025,0.0
Nehl1934,Stage direction,NP,5,0,2000,2001,0.0
Urquhart1957,"Urquhart, Anne",ALP,7,0,2025,2025,0.0
Claydon1964,"Mascarenhas, Zaneta",ALP,9,0,2022,2024,0.0
Vale1944,Stage direction,LIB,2,0,2009,2010,0.0
Claydon1964,"Lim, Sam",ALP,1,0,2022,2022,0.0
Vale1944,"Vale, Danna (The DEPUTY SPEAKER)",LIB,1,0,2009,2009,0.0
Goodenough1975,"Watson-Brown, Elizabeth",GRN,1,0,2024,2024,0.0
Vamvakinou1959,"Birrell, Sam",NP,1,0,2023,2023,0.0
Vamvakinou1959,"Burnell, Matt",ALP,1,0,2023,2023,0.0
Grace1931,"Grace, Ted",ALP,4,0,1998,1998,0.0
Vamvakinou1959,"McKenzie, Zoe",LIB,1,0,2023,2023,0.0
Archer1975,"Wolahan, Keith",LIB,1,0,2024,2024,0.0
Symon1965,"Symon, Mike (The DEPUTY SPEAKER)",ALP,4,0,2012,2013,0.0
Payne1964,"Roberts, Tracey",ALP,2,0,2023,2024,0.0
Stevens1983,"Byrnes, Alison",ALP,3,0,2022,2023,0.0
Freelander1953,"Ananda-Rajah, Michelle",ALP,1,0,2022,2022,0.0
Andrews1960,"Andrews, Karen (The DEPUTY SPEAKER)",LIB,8,0,2023,2024,0.0
Payne1964,"Reid, Gordon",ALP,2,0,2023,2024,0.0
Payne1964,"Mascarenhas, Zaneta",ALP,1,0,2024,2024,0.0
Payne1964,"Laxale, Jerome",ALP,1,0,2024,2024,0.0
Ferguson1943,"Ferguson, Alan",LIB,1,0,2000,2000,0.0
Farmer1962,Stage direction,LIB,1,0,2004,2004,0.0
Payne1964,"Lawrence, Tania",ALP,1,0,2023,2023,0.0
Payne1964,"Fernando, Cassandra",ALP,2,0,2024,2025,0.0
StClair1949,Stage direction,NP,1,0,2000,2000,0.0
Payne1964,"Charlton, Andrew",ALP,1,0,2024,2024,0.0
Elson1947,Stage direction,LIB,1,0,2001,2001,0.0
Stevens1983,"Burnell, Matt",ALP,2,0,2023,2023,0.0
Stevens1983,"Chaney, Kate",IND,1,0,2022,2022,0.0
ONeill1961,"O'Neill, Deborah (The DEPUTY SPEAKER)",ALP,1,0,2013,2013,0.0
Stevens1983,"Charlton, Andrew",ALP,1,0,2022,2022,0.0
Payne1964,"Burnell, Matt",ALP,4,0,2023,2024,0.0
Payne1964,"Ananda-Rajah, Michelle",ALP,1,0,2024,2024,0.0
Stevens1983,"Mascarenhas, Zaneta",ALP,1,0,2023,2023,0.0
Stevens1983,"Rae, Sam",ALP,1,0,2022,2022,0.0
Georganas1959,"Tink, Kylea",IND,2,0,2023,2024,0.0
Stevens1983,"Sitou, Sally",ALP,1,0,2022,2022,0.0
Stevens1983,"Stevens, James (The DEPUTY SPEAKER)",LIB,2,0,2022,2023,0.0
Stevens1983,"Violi, Aaron",LIB,2,0,2024,2024,0.0
Owens1958,"Owens, Julie (The DEPUTY SPEAKER)",ALP,5,0,2012,2021,0.0
Georganas1959,"Willcox, Andrew",NP,2,0,2022,2023,0.0
Sukkar1981,"Sukkar, Michael (The DEPUTY SPEAKER)",LIB,2,0,2015,2016,0.0
Oakeshott1969,"Oakeshott, Rob (The DEPUTY SPEAKER)",IND,3,0,2013,2013,0.0
Beddall1948,"Beddall, David",ALP,7,0,1998,1998,0.0
